medidor,kwh_a,delta_kwh_a,kvah_a,delta_kvah_a,tensao_a,corrente_a,kwh_b,delta_kwh_b,kvah_b,delta_kvah_b,tensao_b,corrente_b,kwh_c,delta_kwh_c,kvah_c,delta_kvah_c,tensao_c,corrente_c,temperatura,conexao_wifi,conexao_ethernet,cartao_sd,rtc,data,criado_em
Med. 2 de consumo em rede trifasica (Need),0.0256,3e-05,0.03279,7e-05,222.77,0.31,0.03702,0.00016,0.06619,0.00026,223.79,1.45,0.01827,6e-05,0.02813,0.0001,222.3,0.48,,True,False,False,True,2020-04-19 02:37:51+00:00,2020-04-19 02:39:03.909110+00:00
Med. 2 de consumo em rede trifasica (Need),0.02557,3e-05,0.03272,7e-05,222.98,0.32,0.03686,0.00016,0.06593,0.00027,223.93,1.4,0.01821,6e-05,0.02803,0.0001,222.47,0.48,,True,False,False,True,2020-04-19 02:35:20+00:00,2020-04-19 02:36:33.784551+00:00
Med. 2 de consumo em rede trifasica (Need),0.02554,3e-05,0.03265,7e-05,222.77,0.31,0.0367,0.00018,0.06566,0.0003,224.02,1.39,0.01815,6e-05,0.02793,0.0001,222.53,0.47,,True,False,False,True,2020-04-19 02:32:50+00:00,2020-04-19 02:34:02.957799+00:00
Med. 2 de consumo em rede trifasica (Need),0.02551,5e-05,0.03258,9e-05,222.93,0.31,0.03652,0.00023,0.06536,0.00038,223.7,1.45,0.01809,9e-05,0.02783,0.00014,222.62,0.47,,True,False,False,True,2020-04-19 02:30:17+00:00,2020-04-19 02:31:30.075984+00:00
Med. 2 de consumo em rede trifasica (Need),0.02546,3e-05,0.03249,7e-05,222.9,0.31,0.03629,0.0002,0.06498,0.00054,223.68,1.41,0.018,6e-05,0.02769,0.0001,222.67,0.47,,True,False,False,True,2020-04-19 02:27:43+00:00,2020-04-19 02:28:53.659266+00:00
Med. 2 de consumo em rede trifasica (Need),0.02543,3e-05,0.03242,7e-05,223.15,0.31,0.03609,0.00016,0.06444,0.00026,223.36,1.43,0.01794,6e-05,0.02759,0.0001,222.5,0.47,,True,False,False,True,2020-04-19 02:25:12+00:00,2020-04-19 02:26:25.641992+00:00
Med. 2 de consumo em rede trifasica (Need),0.0254,3e-05,0.03235,7e-05,222.91,0.31,0.03593,0.00018,0.06418,0.0003,223.65,1.5,0.01788,6e-05,0.02749,0.0001,222.22,0.48,,True,False,False,True,2020-04-19 02:22:42+00:00,2020-04-19 02:23:55.317169+00:00
Med. 2 de consumo em rede trifasica (Need),0.02537,3e-05,0.03228,7e-05,222.53,0.31,0.03575,0.00018,0.06388,0.0003,223.51,1.4,0.01782,6e-05,0.02739,0.0001,222.53,0.48,,True,False,False,True,2020-04-19 02:20:11+00:00,2020-04-19 02:21:24.576291+00:00
Med. 2 de consumo em rede trifasica (Need),0.02534,3e-05,0.03221,7e-05,222.94,0.31,0.03557,0.00018,0.06358,0.0003,223.49,1.43,0.01776,7e-05,0.02729,0.00011,222.14,0.48,,True,False,False,True,2020-04-19 02:17:41+00:00,2020-04-19 02:18:54.039812+00:00
Med. 2 de consumo em rede trifasica (Need),0.02531,3e-05,0.03214,7e-05,223.08,0.31,0.03539,0.00019,0.06328,0.00032,223.25,1.53,0.01769,6e-05,0.02718,0.0001,222.07,0.47,,True,False,False,True,2020-04-19 02:15:08+00:00,2020-04-19 02:16:21.134905+00:00
Med. 2 de consumo em rede trifasica (Need),0.02528,3e-05,0.03207,7e-05,223.19,0.31,0.0352,0.0002,0.06296,0.00033,222.87,1.43,0.01763,6e-05,0.02708,0.0001,221.91,0.47,,True,False,False,True,2020-04-19 02:12:37+00:00,2020-04-19 02:13:48.317461+00:00
Med. 2 de consumo em rede trifasica (Need),0.02525,3e-05,0.032,7e-05,223.04,0.32,0.035,0.00016,0.06263,0.00026,222.97,1.44,0.01757,6e-05,0.02698,0.0001,222.32,0.47,,True,False,False,True,2020-04-19 02:10:03+00:00,2020-04-19 02:11:16.818141+00:00
Med. 2 de consumo em rede trifasica (Need),0.02522,3e-05,0.03193,7e-05,222.77,0.32,0.03484,0.00018,0.06237,0.00029,223.23,1.5,0.01751,6e-05,0.02688,0.0001,222.41,0.52,,False,False,False,True,2020-04-19 02:07:33+00:00,2020-04-19 02:08:44.015690+00:00
Med. 2 de consumo em rede trifasica (Need),0.02519,3e-05,0.03186,7e-05,223.2,0.31,0.03466,0.00017,0.06208,0.00029,223.39,1.38,0.01745,6e-05,0.02678,0.0001,222.26,0.48,,True,False,False,True,2020-04-19 02:02:30+00:00,2020-04-19 02:03:43.476522+00:00
Med. 2 de consumo em rede trifasica (Need),0.02516,3e-05,0.03179,7e-05,223.23,0.31,0.03449,0.00021,0.06179,0.00035,223.48,1.5,0.01739,6e-05,0.02668,0.00011,221.86,0.48,,True,False,False,True,2020-04-19 01:59:59+00:00,2020-04-19 02:01:12.724897+00:00
Med. 2 de consumo em rede trifasica (Need),0.02513,3e-05,0.03172,7e-05,222.87,0.31,0.03428,0.0002,0.06144,0.00038,223.28,1.48,0.01733,6e-05,0.02657,0.0001,222.36,0.48,,True,False,False,True,2020-04-19 01:57:29+00:00,2020-04-19 01:58:42.201731+00:00
Med. 2 de consumo em rede trifasica (Need),0.0251,3e-05,0.03165,7e-05,222.79,0.31,0.03408,0.00017,0.06106,0.0004,223.12,1.53,0.01727,6e-05,0.02647,0.0001,222.26,0.48,,True,False,False,True,2020-04-19 01:54:58+00:00,2020-04-19 01:56:12.699953+00:00
Med. 2 de consumo em rede trifasica (Need),0.02507,3e-05,0.03158,7e-05,223.09,0.31,0.03391,0.00018,0.06066,0.0003,223.19,1.44,0.01721,6e-05,0.02637,0.0001,222.19,0.48,,True,False,False,True,2020-04-19 01:52:25+00:00,2020-04-19 01:53:38.879354+00:00
Med. 2 de consumo em rede trifasica (Need),0.02504,3e-05,0.03151,7e-05,223.13,0.31,0.03373,0.00018,0.06036,0.00029,223.25,1.35,0.01715,6e-05,0.02627,0.0001,221.88,0.48,,True,False,False,True,2020-04-19 01:49:55+00:00,2020-04-19 01:51:08.067744+00:00
Med. 2 de consumo em rede trifasica (Need),0.02501,3e-05,0.03144,7e-05,222.95,0.31,0.03355,0.00017,0.06007,0.00028,223.47,1.38,0.01709,6e-05,0.02617,0.0001,221.75,0.48,,True,False,False,True,2020-04-19 01:47:24+00:00,2020-04-19 01:48:35.032716+00:00
Med. 2 de consumo em rede trifasica (Need),0.02498,3e-05,0.03137,7e-05,222.8,0.31,0.03338,0.00019,0.05979,0.00031,223.2,1.48,0.01703,6e-05,0.02607,0.0001,221.76,0.48,,True,False,False,True,2020-04-19 01:44:54+00:00,2020-04-19 01:46:06.867897+00:00
Med. 2 de consumo em rede trifasica (Need),0.02495,4e-05,0.0313,7e-05,223.01,0.31,0.03319,0.0002,0.05948,0.00033,223.19,1.48,0.01697,6e-05,0.02597,0.0001,222.17,0.48,,True,False,False,True,2020-04-19 01:42:23+00:00,2020-04-19 01:43:37.869373+00:00
Med. 2 de consumo em rede trifasica (Need),0.02491,3e-05,0.03123,7e-05,222.98,0.31,0.03299,0.00016,0.05915,0.00026,223.06,1.38,0.01691,6e-05,0.02587,0.0001,222.4,0.48,,True,False,False,True,2020-04-19 01:39:50+00:00,2020-04-19 01:41:04.274494+00:00
Med. 2 de consumo em rede trifasica (Need),0.02488,3e-05,0.03116,7e-05,222.93,0.31,0.03283,0.00018,0.05889,0.00029,223.07,1.43,0.01685,6e-05,0.02577,0.00011,222.72,0.48,,True,False,False,True,2020-04-19 01:37:20+00:00,2020-04-19 01:38:33.334100+00:00
Med. 2 de consumo em rede trifasica (Need),0.02485,4e-05,0.03109,7e-05,222.1,0.31,0.03265,0.0002,0.0586,0.00039,223.42,1.46,0.01679,6e-05,0.02566,0.0001,222.58,0.48,,True,False,False,True,2020-04-19 01:34:49+00:00,2020-04-19 01:36:02.777691+00:00
Med. 2 de consumo em rede trifasica (Need),0.02481,3e-05,0.03102,7e-05,222.81,0.31,0.03245,0.00017,0.05821,0.00029,223.33,1.43,0.01673,6e-05,0.02556,0.0001,221.81,0.48,,True,False,False,True,2020-04-19 01:32:19+00:00,2020-04-19 01:33:29.911871+00:00
Med. 2 de consumo em rede trifasica (Need),0.02478,3e-05,0.03095,7e-05,221.73,0.31,0.03228,0.00015,0.05792,0.00024,223.19,1.49,0.01667,6e-05,0.02546,0.0001,222.71,0.47,,True,False,False,True,2020-04-19 01:29:48+00:00,2020-04-19 01:31:01.831472+00:00
Med. 2 de consumo em rede trifasica (Need),0.02475,3e-05,0.03088,7e-05,221.64,0.31,0.03213,0.0002,0.05768,0.00039,222.64,1.53,0.01661,7e-05,0.02536,0.0001,222.9,0.47,,True,False,False,True,2020-04-19 01:27:16+00:00,2020-04-19 01:28:26.693898+00:00
Med. 2 de consumo em rede trifasica (Need),0.02472,3e-05,0.03081,7e-05,222.62,0.31,0.03193,0.00017,0.05729,0.00036,222.29,1.54,0.01654,6e-05,0.02526,0.0001,222.5,0.47,,True,False,False,True,2020-04-19 01:24:45+00:00,2020-04-19 01:25:58.859816+00:00
Med. 2 de consumo em rede trifasica (Need),0.02469,3e-05,0.03074,7e-05,222.96,0.31,0.03176,0.00017,0.05693,0.00028,221.98,1.44,0.01648,6e-05,0.02516,0.0001,222.42,0.47,,True,False,False,True,2020-04-19 01:22:14+00:00,2020-04-19 01:23:25.842070+00:00
Med. 2 de consumo em rede trifasica (Need),0.02466,3e-05,0.03067,7e-05,222.94,0.31,0.03159,0.00019,0.05665,0.00045,222.13,1.46,0.01642,6e-05,0.02506,0.0001,222.24,0.47,,True,False,False,True,2020-04-19 01:19:44+00:00,2020-04-19 01:20:55.208474+00:00
Med. 2 de consumo em rede trifasica (Need),0.02463,3e-05,0.0306,7e-05,223.16,0.31,0.0314,0.00017,0.0562,0.00029,222.03,1.43,0.01636,6e-05,0.02496,0.0001,222.34,0.47,,True,False,False,True,2020-04-19 01:17:14+00:00,2020-04-19 01:18:24.668665+00:00
Med. 2 de consumo em rede trifasica (Need),0.0246,5e-05,0.03053,9e-05,223.17,0.31,0.03123,0.00026,0.05591,0.00043,222.54,1.5,0.0163,9e-05,0.02486,0.00014,222.34,0.48,,True,False,False,True,2020-04-19 01:14:41+00:00,2020-04-19 01:15:54.339469+00:00
Med. 2 de consumo em rede trifasica (Need),0.02455,3e-05,0.03044,7e-05,222.93,0.31,0.03097,0.00017,0.05548,0.00028,222.6,1.48,0.01621,6e-05,0.02472,0.0001,222.28,0.47,,True,False,False,True,2020-04-19 01:12:07+00:00,2020-04-19 01:13:20.346520+00:00
Med. 2 de consumo em rede trifasica (Need),0.02452,3e-05,0.03037,7e-05,222.94,0.31,0.0308,0.00017,0.0552,0.00027,222.62,1.45,0.01615,6e-05,0.02462,0.0001,222.43,0.48,,True,False,False,True,2020-04-19 01:09:36+00:00,2020-04-19 01:10:47.537481+00:00
Med. 2 de consumo em rede trifasica (Need),0.02449,3e-05,0.0303,7e-05,222.91,0.31,0.03063,0.00018,0.05493,0.00029,222.81,1.46,0.01609,6e-05,0.02452,0.0001,222.01,0.48,,True,False,False,True,2020-04-19 01:07:02+00:00,2020-04-19 01:08:16.235833+00:00
Med. 2 de consumo em rede trifasica (Need),0.02446,3e-05,0.03023,7e-05,222.92,0.31,0.03045,0.00015,0.05464,0.00025,222.99,1.46,0.01603,6e-05,0.02442,0.0001,221.82,0.48,,True,False,False,True,2020-04-19 01:04:32+00:00,2020-04-19 01:05:42.799120+00:00
Med. 2 de consumo em rede trifasica (Need),0.02443,3e-05,0.03016,7e-05,222.71,0.31,0.0303,0.0002,0.05439,0.00033,222.85,1.45,0.01597,6e-05,0.02432,0.0001,222.11,0.47,,True,False,False,True,2020-04-19 01:02:02+00:00,2020-04-19 01:03:15.135830+00:00
Med. 2 de consumo em rede trifasica (Need),0.0244,3e-05,0.03009,7e-05,222.85,0.31,0.0301,0.00016,0.05406,0.00026,222.66,1.49,0.01591,6e-05,0.02422,0.0001,222.3,0.47,,True,False,False,True,2020-04-19 00:59:29+00:00,2020-04-19 01:00:39.596189+00:00
Med. 2 de consumo em rede trifasica (Need),0.02437,3e-05,0.03002,7e-05,222.54,0.31,0.02994,0.00016,0.0538,0.00027,222.66,1.45,0.01585,6e-05,0.02412,0.0001,222.3,0.48,,True,False,False,True,2020-04-19 00:56:58+00:00,2020-04-19 00:58:11.512056+00:00
Med. 2 de consumo em rede trifasica (Need),0.02434,3e-05,0.02995,7e-05,222.8,0.31,0.02978,0.00019,0.05353,0.00045,222.86,1.46,0.01579,6e-05,0.02402,0.0001,222.25,0.48,,True,False,False,True,2020-04-19 00:54:28+00:00,2020-04-19 00:55:41.592438+00:00
Med. 2 de consumo em rede trifasica (Need),0.02431,3e-05,0.02988,7e-05,222.75,0.31,0.02959,0.00017,0.05308,0.00036,222.88,1.48,0.01573,7e-05,0.02392,0.00011,221.75,0.47,,True,False,False,True,2020-04-19 00:51:57+00:00,2020-04-19 00:53:10.839541+00:00
Med. 2 de consumo em rede trifasica (Need),0.02428,3e-05,0.02981,7e-05,223.1,0.31,0.02942,0.00018,0.05272,0.00044,222.95,1.42,0.01566,6e-05,0.02381,0.0001,221.75,0.47,,True,False,False,True,2020-04-19 00:49:27+00:00,2020-04-19 00:50:37.784263+00:00
Med. 2 de consumo em rede trifasica (Need),0.02425,3e-05,0.02974,7e-05,222.85,0.31,0.02924,0.0002,0.05228,0.00034,223.06,1.44,0.0156,6e-05,0.02371,0.00011,222.09,0.48,,True,False,False,True,2020-04-19 00:46:54+00:00,2020-04-19 00:48:08.665819+00:00
Med. 2 de consumo em rede trifasica (Need),0.02422,3e-05,0.02967,7e-05,222.86,0.31,0.02904,0.00017,0.05194,0.00035,222.95,1.5,0.01554,7e-05,0.0236,0.0001,221.95,0.48,,True,False,False,True,2020-04-19 00:44:23+00:00,2020-04-19 00:45:36.953777+00:00
Med. 2 de consumo em rede trifasica (Need),0.02419,3e-05,0.0296,7e-05,222.62,0.31,0.02887,0.00016,0.05159,0.00026,222.82,1.42,0.01547,6e-05,0.0235,0.0001,222.12,0.48,,True,False,False,True,2020-04-19 00:41:53+00:00,2020-04-19 00:43:06.677250+00:00
Med. 2 de consumo em rede trifasica (Need),0.02416,3e-05,0.02953,7e-05,222.49,0.31,0.02871,0.00018,0.05133,0.0003,222.43,1.47,0.01541,6e-05,0.0234,0.0001,222.1,0.48,,True,False,False,True,2020-04-19 00:39:22+00:00,2020-04-19 00:40:35.854816+00:00
Med. 2 de consumo em rede trifasica (Need),0.02413,3e-05,0.02946,7e-05,222.47,0.31,0.02853,0.0002,0.05103,0.00034,222.63,1.43,0.01535,6e-05,0.0233,0.0001,221.76,0.47,,True,False,False,True,2020-04-19 00:36:52+00:00,2020-04-19 00:38:05.303536+00:00
Med. 2 de consumo em rede trifasica (Need),0.0241,3e-05,0.02939,7e-05,222.33,0.31,0.02833,0.00015,0.05069,0.00027,222.44,1.47,0.01529,6e-05,0.0232,0.0001,222.39,0.47,,True,False,False,True,2020-04-19 00:34:19+00:00,2020-04-19 00:35:32.518393+00:00
Med. 2 de consumo em rede trifasica (Need),0.02407,4e-05,0.02932,7e-05,222.12,0.31,0.02818,0.00019,0.05042,0.00031,222.49,1.39,0.01523,6e-05,0.0231,0.0001,222.47,0.47,,True,False,False,True,2020-04-19 00:31:48+00:00,2020-04-19 00:33:01.962662+00:00
Med. 2 de consumo em rede trifasica (Need),0.02403,3e-05,0.02925,7e-05,222.5,0.31,0.02799,0.00021,0.05011,0.00068,221.47,1.52,0.01517,6e-05,0.023,0.0001,222.3,0.48,,True,False,False,True,2020-04-19 00:29:18+00:00,2020-04-19 00:30:29.046995+00:00
Med. 2 de consumo em rede trifasica (Need),0.024,3e-05,0.02918,7e-05,222.9,0.31,0.02778,0.00016,0.04943,0.0004,221.5,1.43,0.01511,6e-05,0.0229,0.0001,221.81,0.47,,True,False,False,True,2020-04-19 00:26:47+00:00,2020-04-19 00:28:00.818809+00:00
Med. 2 de consumo em rede trifasica (Need),0.02397,3e-05,0.02911,7e-05,222.7,0.31,0.02762,0.00016,0.04903,0.00027,221.87,1.45,0.01505,6e-05,0.0228,0.0001,221.62,0.47,,True,False,False,True,2020-04-19 00:24:17+00:00,2020-04-19 00:25:30.492356+00:00
Med. 2 de consumo em rede trifasica (Need),0.02394,3e-05,0.02904,7e-05,222.57,0.32,0.02746,0.00016,0.04876,0.00026,223.25,1.38,0.01499,0.00014,0.0227,0.00019,221.66,0.89,,True,False,False,True,2020-04-19 00:19:13+00:00,2020-04-19 00:20:26.892850+00:00
Med. 2 de consumo em rede trifasica (Need),0.02391,4e-05,0.02897,7e-05,222.47,0.31,0.0273,0.00019,0.0485,0.00031,222.84,1.42,0.01485,0.00014,0.02251,0.00019,221.89,0.89,,True,False,False,True,2020-04-19 00:16:42+00:00,2020-04-19 00:17:56.354423+00:00
Med. 2 de consumo em rede trifasica (Need),0.02387,4e-05,0.0289,7e-05,222.62,0.32,0.02711,0.0002,0.04819,0.00035,222.65,1.45,0.01471,0.00014,0.02232,0.00019,222.04,0.89,,True,False,False,True,2020-04-19 00:14:12+00:00,2020-04-19 00:15:25.533467+00:00
Med. 2 de consumo em rede trifasica (Need),0.02383,4e-05,0.02883,7e-05,222.51,0.32,0.02691,0.00016,0.04784,0.00025,222.93,1.4,0.01457,0.00014,0.02213,0.00019,222.13,0.89,,True,False,False,True,2020-04-19 00:11:41+00:00,2020-04-19 00:12:55.285601+00:00
Med. 2 de consumo em rede trifasica (Need),0.02379,5e-05,0.02876,9e-05,222.46,0.32,0.02675,0.00024,0.04759,0.0004,222.98,1.43,0.01443,0.00019,0.02194,0.00026,222.13,0.89,,True,False,False,True,2020-04-19 00:09:08+00:00,2020-04-19 00:10:22.501519+00:00
Med. 2 de consumo em rede trifasica (Need),0.02374,3e-05,0.02867,7e-05,222.67,0.32,0.02651,0.00016,0.04719,0.00026,222.81,1.44,0.01424,0.00014,0.02168,0.00019,222.05,0.89,,True,False,False,True,2020-04-19 00:06:34+00:00,2020-04-19 00:07:45.767164+00:00
Med. 2 de consumo em rede trifasica (Need),0.02371,3e-05,0.0286,7e-05,222.63,0.32,0.02635,0.00019,0.04693,0.00032,222.71,1.44,0.0141,0.00014,0.02149,0.00019,222.23,0.89,,True,False,False,True,2020-04-19 00:04:04+00:00,2020-04-19 00:05:17.737792+00:00
Med. 2 de consumo em rede trifasica (Need),0.02368,4e-05,0.02853,7e-05,222.74,0.32,0.02616,0.0002,0.04661,0.00033,222.77,1.47,0.01396,0.00014,0.0213,0.00019,222.11,0.89,,True,False,False,True,2020-04-19 00:01:33+00:00,2020-04-19 00:02:44.812368+00:00
Med. 2 de consumo em rede trifasica (Need),0.02364,3e-05,0.02846,7e-05,222.99,0.33,0.02596,0.00016,0.04628,0.00026,222.92,1.42,0.01382,0.00014,0.02111,0.00019,222.14,0.92,,False,False,False,True,2020-04-18 23:59:03+00:00,2020-04-19 00:00:16.790004+00:00
Med. 2 de consumo em rede trifasica (Need),0.02361,4e-05,0.02839,7e-05,222.61,0.32,0.0258,0.00018,0.04602,0.0003,222.99,1.44,0.01368,0.00014,0.02092,0.00019,221.99,0.89,,True,False,False,True,2020-04-18 23:54:01+00:00,2020-04-18 23:55:28.207078+00:00
Med. 2 de consumo em rede trifasica (Need),0.02357,3e-05,0.02832,7e-05,222.7,0.32,0.02562,0.00018,0.04572,0.0003,222.88,1.48,0.01354,0.00014,0.02073,0.00019,221.81,0.89,,True,False,False,True,2020-04-18 23:51:30+00:00,2020-04-18 23:52:41.340403+00:00
Med. 2 de consumo em rede trifasica (Need),0.02354,3e-05,0.02825,7e-05,222.64,0.32,0.02544,0.00017,0.04542,0.00029,222.42,1.42,0.0134,0.00014,0.02054,0.00019,221.89,0.89,,True,False,False,True,2020-04-18 23:49:00+00:00,2020-04-18 23:50:14.447825+00:00
Med. 2 de consumo em rede trifasica (Need),0.02351,4e-05,0.02818,7e-05,222.61,0.32,0.02527,0.00019,0.04513,0.00033,222.92,1.44,0.01326,0.00014,0.02035,0.00019,221.84,0.89,,True,False,False,True,2020-04-18 23:46:30+00:00,2020-04-18 23:47:44.213230+00:00
Med. 2 de consumo em rede trifasica (Need),0.02347,3e-05,0.02811,7e-05,222.92,0.32,0.02508,0.00016,0.0448,0.00026,223.27,1.46,0.01312,0.00014,0.02016,0.00019,221.21,0.9,,True,False,False,True,2020-04-18 23:43:56+00:00,2020-04-18 23:45:10.218180+00:00
Med. 2 de consumo em rede trifasica (Need),0.02344,3e-05,0.02804,7e-05,223.07,0.32,0.02492,0.00016,0.04454,0.00026,222.9,1.42,0.01298,0.00014,0.01997,0.00019,221.33,0.9,,True,False,False,True,2020-04-18 23:41:26+00:00,2020-04-18 23:42:39.683289+00:00
Med. 2 de consumo em rede trifasica (Need),0.02341,3e-05,0.02797,7e-05,223.09,0.32,0.02476,0.00018,0.04428,0.0003,222.98,1.45,0.01284,0.00014,0.01978,0.00019,221.4,0.9,,True,False,False,True,2020-04-18 23:38:55+00:00,2020-04-18 23:40:09.826971+00:00
Med. 2 de consumo em rede trifasica (Need),0.02338,4e-05,0.0279,7e-05,222.7,0.32,0.02458,0.00017,0.04398,0.00029,223.34,1.41,0.0127,0.00014,0.01959,0.00019,221.16,0.89,,True,False,False,True,2020-04-18 23:36:21+00:00,2020-04-18 23:37:35.538330+00:00
Med. 2 de consumo em rede trifasica (Need),0.02334,3e-05,0.02783,7e-05,222.86,0.32,0.02441,0.00021,0.04369,0.00035,223.25,1.44,0.01256,0.00014,0.0194,0.00019,221.24,0.9,,True,False,False,True,2020-04-18 23:33:48+00:00,2020-04-18 23:35:01.707242+00:00
Med. 2 de consumo em rede trifasica (Need),0.02331,3e-05,0.02776,7e-05,222.84,0.32,0.0242,0.00016,0.04334,0.00026,222.91,1.43,0.01242,0.00014,0.01921,0.00019,221.42,0.9,,True,False,False,True,2020-04-18 23:31:15+00:00,2020-04-18 23:32:29.166494+00:00
Med. 2 de consumo em rede trifasica (Need),0.02328,3e-05,0.02769,7e-05,222.94,0.32,0.02404,0.00017,0.04308,0.00029,223.43,1.42,0.01228,0.00015,0.01902,0.00019,221.27,0.91,,True,False,False,True,2020-04-18 23:28:41+00:00,2020-04-18 23:29:55.235544+00:00
Med. 2 de consumo em rede trifasica (Need),0.02325,3e-05,0.02762,7e-05,222.85,0.32,0.02387,0.00017,0.04279,0.00029,223.31,1.43,0.01213,0.00015,0.01883,0.0002,221.65,0.91,,True,False,False,True,2020-04-18 23:26:11+00:00,2020-04-18 23:27:22.531241+00:00
Med. 2 de consumo em rede trifasica (Need),0.02322,3e-05,0.02755,7e-05,222.71,0.32,0.0237,0.00019,0.0425,0.00038,223.01,1.45,0.01198,0.00015,0.01863,0.0002,221.94,0.92,,True,False,False,True,2020-04-18 23:23:40+00:00,2020-04-18 23:24:54.398491+00:00
Med. 2 de consumo em rede trifasica (Need),0.02319,3e-05,0.02748,7e-05,222.73,0.32,0.02351,0.00019,0.04212,0.00037,222.96,1.43,0.01183,0.00015,0.01843,0.0002,222.58,0.66,,True,False,False,True,2020-04-18 23:21:10+00:00,2020-04-18 23:22:24.155982+00:00
Med. 2 de consumo em rede trifasica (Need),0.02316,3e-05,0.02741,7e-05,222.6,0.32,0.02332,0.00016,0.04175,0.0003,223.52,1.43,0.01168,6e-05,0.01823,0.0001,222.51,0.47,,True,False,False,True,2020-04-18 23:18:37+00:00,2020-04-18 23:19:48.591695+00:00
Med. 2 de consumo em rede trifasica (Need),0.02313,3e-05,0.02734,7e-05,222.82,0.32,0.02316,0.00017,0.04145,0.00029,223.13,1.45,0.01162,6e-05,0.01813,0.0001,222.26,0.47,,True,False,False,True,2020-04-18 23:16:07+00:00,2020-04-18 23:17:20.639590+00:00
Med. 2 de consumo em rede trifasica (Need),0.0231,3e-05,0.02727,7e-05,223.04,0.32,0.02299,0.00018,0.04116,0.0003,223.13,1.44,0.01156,6e-05,0.01803,0.00011,221.28,0.49,,True,False,False,True,2020-04-18 23:13:36+00:00,2020-04-18 23:14:47.548138+00:00
Med. 2 de consumo em rede trifasica (Need),0.02307,3e-05,0.0272,7e-05,223.13,0.32,0.02281,0.00018,0.04086,0.00031,223.08,1.37,0.0115,6e-05,0.01792,0.0001,220.79,0.48,,True,False,False,True,2020-04-18 23:11:06+00:00,2020-04-18 23:12:19.790477+00:00
Med. 2 de consumo em rede trifasica (Need),0.02304,3e-05,0.02713,7e-05,222.83,0.32,0.02263,0.00019,0.04055,0.00036,223.05,1.47,0.01144,6e-05,0.01782,0.0001,222.07,0.47,,True,False,False,True,2020-04-18 23:08:32+00:00,2020-04-18 23:09:43.409049+00:00
Med. 2 de consumo em rede trifasica (Need),0.02301,3e-05,0.02706,7e-05,222.55,0.32,0.02244,0.00019,0.04019,0.00048,223.29,1.49,0.01138,6e-05,0.01772,0.0001,222.83,0.47,,True,False,False,True,2020-04-18 23:06:03+00:00,2020-04-18 23:07:16.778412+00:00
Med. 2 de consumo em rede trifasica (Need),0.02298,3e-05,0.02699,7e-05,222.54,0.32,0.02225,0.00016,0.03971,0.00027,223.36,1.47,0.01132,7e-05,0.01762,0.0001,222.85,0.47,,True,False,False,True,2020-04-18 23:03:29+00:00,2020-04-18 23:04:42.438869+00:00
Med. 2 de consumo em rede trifasica (Need),0.02295,3e-05,0.02692,7e-05,221.9,0.32,0.02209,0.00018,0.03944,0.0003,223.12,1.48,0.01125,6e-05,0.01752,0.0001,223.02,0.47,,True,False,False,True,2020-04-18 23:00:58+00:00,2020-04-18 23:02:09.460632+00:00
Med. 2 de consumo em rede trifasica (Need),0.02292,3e-05,0.02685,7e-05,221.41,0.32,0.02191,0.00018,0.03914,0.00031,222.93,1.43,0.01119,6e-05,0.01742,0.00011,223.11,0.47,,True,False,False,True,2020-04-18 22:58:28+00:00,2020-04-18 22:59:41.810153+00:00
Med. 2 de consumo em rede trifasica (Need),0.02289,3e-05,0.02678,7e-05,221.35,0.32,0.02173,0.00018,0.03883,0.00029,223.58,1.41,0.01113,6e-05,0.01731,0.0001,222.09,0.47,,True,False,False,True,2020-04-18 22:55:57+00:00,2020-04-18 22:57:08.504938+00:00
Med. 2 de consumo em rede trifasica (Need),0.02286,3e-05,0.02671,7e-05,221.08,0.32,0.02155,0.00019,0.03854,0.00033,223.43,1.42,0.01107,6e-05,0.01721,0.0001,222.89,0.47,,True,False,False,True,2020-04-18 22:53:26+00:00,2020-04-18 22:54:40.556689+00:00
Med. 2 de consumo em rede trifasica (Need),0.02283,3e-05,0.02664,7e-05,221.31,0.32,0.02136,0.00016,0.03821,0.00026,223.36,1.38,0.01101,6e-05,0.01711,0.0001,222.53,0.48,,True,False,False,True,2020-04-18 22:50:54+00:00,2020-04-18 22:52:05.119506+00:00
Med. 2 de consumo em rede trifasica (Need),0.0228,4e-05,0.02657,7e-05,222.48,0.32,0.0212,0.00016,0.03795,0.00026,223.28,1.49,0.01095,6e-05,0.01701,0.0001,222.57,0.47,,True,False,False,True,2020-04-18 22:48:23+00:00,2020-04-18 22:49:37.304023+00:00
